open,read,/data-sets/snap/db=domains,table=domaininfoaudit_2012m11_2016
open,read,/data-sets/snap/db=domains,table=domaininfoauditlog
open,read,/data-sets/snap/db=domains,table=domainproduct_email
open,read,/data-sets/snap/db=domains,table=domainproduct_hosting
open,read,/data-sets/snap/db=domains,table=hubdata
open,read,/data-sets/snap/db=domains,table=internalregistrar
open,read,/data-sets/snap/db=domains,table=language
open,read,/data-sets/snap/db=domains,table=nameserverchangetype
open,read,/data-sets/snap/db=domains,table=nameserverhistory
open,read,/data-sets/snap/db=domains,table=nameserverinfo
open,read,/data-sets/snap/db=domains,table=ownerchangedomains
open,read,/data-sets/snap/db=domains,table=ownerchangeinfo
open,read,/data-sets/snap/db=domains,table=premiumdomaininfo
open,read,/data-sets/snap/db=domains,table=premiumdomaininfoaudit
open,read,/data-sets/snap/db=domains,table=premiumdomainstatus
open,read,/data-sets/snap/db=domains,table=rec_domaincancellation
open,read,/data-sets/snap/db=domains,table=rec_domainregistration
open,read,/data-sets/snap/db=domains,table=rec_domaintransferin
open,read,/data-sets/snap/db=domains,table=rec_domaintransferout
open,read,/data-sets/snap/db=domains,table=registrargroups
open,read,/data-sets/snap/db=domains,table=registrars
open,read,/data-sets/snap/db=domains,table=registryhosts
open,read,/data-sets/snap/db=domains,table=rs_registrar
open,read,/data-sets/snap/db=domains,table=shopperdomainlist
open,read,/data-sets/snap/db=domains,table=statecodetranslation
open,read,/data-sets/snap/db=domains,table=statuschangerules_audit
open,read,/data-sets/snap/db=domains,table=tlddata
open,read,/data-sets/snap/db=domains,table=tlds
open,read,/data-sets/snap/db=domains_whois_icann,table=icann_compliance_adminemail_redpointstaging
open,read,/data-sets/snap/db=email_consent,table=journal
open,read,/data-sets/snap/db=email_consent,table=resources
open,read,/data-sets/snap/db=emailsystem,table=oc_contentblockcategory
open,read,/data-sets/snap/db=emailsystem,table=oc_contentblockkey
open,read,/data-sets/snap/db=emailsystem,table=oc_contentblocksubcategory
open,read,/data-sets/snap/db=emailsystem,table=oc_emailqueuedetail
open,read,/data-sets/snap/db=emailsystem,table=oc_emailqueuefailure
open,read,/data-sets/snap/db=emailsystem,table=oc_emailqueuesuccess
open,read,/data-sets/snap/db=emailsystem,table=oc_emailqueuesuccesssable
open,read,/data-sets/snap/db=emailsystem,table=oc_emailqueuesuccesstracking
open,read,/data-sets/snap/db=emailsystem,table=oc_emailqueuesuccesstrackingclick
open,read,/data-sets/snap/db=emailsystem,table=tes_marketlocale
open,read,/data-sets/snap/db=emailsystem,table=tes_reportingcategory
open,read,/data-sets/snap/db=emailsystem,table=tes_reportingobjective
open,read,/data-sets/snap/db=emailsystem,table=tes_reportingoptinstatus
open,read,/data-sets/snap/db=emailsystem,table=tes_reportingproductcontent
open,read,/data-sets/snap/db=emailsystem,table=tes_reportingsubcategory
open,read,/data-sets/snap/db=emailsystem,table=tes_reportingsubobjective
open,read,/data-sets/snap/db=emailsystem,table=tes_reportingtriggertype
open,read,/data-sets/snap/db=emailsystem,table=tes_template
open,read,/data-sets/snap/db=emailsystem,table=tes_templatecategory
open,read,/data-sets/snap/db=emailsystem,table=tes_templatecontent
open,read,/data-sets/snap/db=emailsystem,table=tes_templatereporting
open,read,/data-sets/snap/db=fortknox,table=fortknox_shopper
open,read,/data-sets/snap/db=fortknox,table=fortknox_shopperaudit_filter1
open,read,/data-sets/snap/db=fortknox,table=tdacustomerhierarchy
open,read,/data-sets/snap/db=fortknox,table=tdaemailattributes
open,read,/data-sets/snap/db=fortknoxdelegation,table=delegationlevel
open,read,/data-sets/snap/db=fortknoxdelegation,table=shopperdelegation
open,read,/data-sets/snap/db=fortknoxdelegation,table=shopperdelegationaudit
open,read,/data-sets/snap/db=fortknoxdelegation,table=shopperdelegationinvite
open,read,/data-sets/snap/db=fos_orion,table=account
open,read,/data-sets/snap/db=fos_orion,table=accountattribute
open,read,/data-sets/snap/db=fos_orion,table=accountattributeelement
open,read,/data-sets/snap/db=fos_orion,table=attributetype
open,read,/data-sets/snap/db=fos_orion,table=customer
open,read,/data-sets/snap/db=fos_orion,table=customeraccounts
open,read,/data-sets/snap/db=fos_orion,table=elementtype
open,read,/data-sets/snap/db=fos_orion,table=productattribute
open,read,/data-sets/snap/db=fos_orion,table=productattributeelement
open,read,/data-sets/snap/db=fos_orion,table=status
open,read,/data-sets/snap/db=fraud,table=chargebackactionaudittrail
open,read,/data-sets/snap/db=fraud,table=chargebackmerchant
open,read,/data-sets/snap/db=fraud,table=chargebacknote
open,read,/data-sets/snap/db=fraud,table=chargebackorderreview
open,read,/data-sets/snap/db=fraud,table=chargebackreview
open,read,/data-sets/snap/db=fraud,table=chargebackreview_archive
open,read,/data-sets/snap/db=fraud,table=chargebackreview_otm_orderreview
open,read,/data-sets/snap/db=fraud,table=chargebackreviewhistory
open,read,/data-sets/snap/db=fraud,table=chargebackstatus
open,read,/data-sets/snap/db=fraud,table=chargebackstatusaudittrail
open,read,/data-sets/snap/db=fraud,table=chargebacktype
open,read,/data-sets/snap/db=fraud,table=fraudactionaudittrail
open,read,/data-sets/snap/db=fraud,table=fraudanalysis
open,read,/data-sets/snap/db=fraud,table=fraudbin
open,read,/data-sets/snap/db=fraud,table=fraudcustomnote
open,read,/data-sets/snap/db=fraud,table=fraudiplookup
open,read,/data-sets/snap/db=fraud,table=fraudreview
open,read,/data-sets/snap/db=fraud,table=fraudreview_otm_orderreview
open,read,/data-sets/snap/db=fraud,table=fraudreviewdispositiontype
open,read,/data-sets/snap/db=fraud,table=fraudreviewhistory
open,read,/data-sets/snap/db=fraud,table=fraudreviewsource
open,read,/data-sets/snap/db=fraud,table=fraudreviewstatus
open,read,/data-sets/snap/db=fraud,table=fraudruletype
open,read,/data-sets/snap/db=fraud,table=fraudstatusaudittrail
open,read,/data-sets/snap/db=fraud,table=orderreview
open,read,/data-sets/snap/db=fraud,table=pksequence
open,read,/data-sets/snap/db=gddelayedpayment,table=gdshop_invoice_header
open,read,/data-sets/snap/db=gddelayedpayment,table=gdshop_invoice_item
open,read,/data-sets/snap/db=gdmastercatalog,table=catalog_countrysite
open,read,/data-sets/snap/db=gdmastercatalog,table=catalog_pricegroup
open,read,/data-sets/snap/db=gdmastercatalog,table=catalog_pricegrouptype
open,read,/data-sets/snap/db=gdmastercatalog,table=catalog_product
open,read,/data-sets/snap/db=gdmastercatalog,table=catalog_productprivatelabelprice
open,read,/data-sets/snap/db=gdmastercatalog,table=catalog_productprivatelabelpricesale
open,read,/data-sets/snap/db=gdmastercatalog,table=catalog_productresellertype
open,read,/data-sets/snap/db=gdmastercatalog,table=catalog_productresellertypeprice
open,read,/data-sets/snap/db=gdmasterpromo,table=gdshop_promoinjectedrevenuevendor
open,read,/data-sets/snap/db=gdmasterpromo,table=gdshop_promostandard
open,read,/data-sets/snap/db=gdmasterpromo,table=gdshop_promostandardaward
open,read,/data-sets/snap/db=gdmasterpromo,table=gdshop_promostandardcondition
open,read,/data-sets/snap/db=gdmasterpromo,table=prs_redemptioncode
open,read,/data-sets/snap/db=gdmasterpromo,table=prs_redemptioncodestatus
open,read,/data-sets/snap/db=godaddy,table=acct_company
open,read,/data-sets/snap/db=godaddy,table=acct_domaintransactiontype
open,read,/data-sets/snap/db=godaddy,table=acct_glchart
open,read,/data-sets/snap/db=godaddy,table=acct_merchantaccount
open,read,/data-sets/snap/db=godaddy,table=bb_emailgroupconstant
open,read,/data-sets/snap/db=godaddy,table=bb_emailgroupconstantlocalevalue
open,read,/data-sets/snap/db=godaddy,table=crm_callreasoncategory
open,read,/data-sets/snap/db=godaddy,table=crm_callreasonprod_mtm_cat
open,read,/data-sets/snap/db=godaddy,table=crm_callreasonproduct
open,read,/data-sets/snap/db=godaddy,table=crm_callreasonsave
open,read,/data-sets/snap/db=godaddy,table=crm_newshopperproductexclusionlookup
open,read,/data-sets/snap/db=godaddy,table=crm_newshoppertransfers
open,read,/data-sets/snap/db=godaddy,table=crm_portfolio
open,read,/data-sets/snap/db=godaddy,table=crm_portfolio_audit
open,read,/data-sets/snap/db=godaddy,table=crm_portfoliometric
open,read,/data-sets/snap/db=godaddy,table=crm_portfolioshoppermap
open,read,/data-sets/snap/db=godaddy,table=crm_portfoliostatus
open,read,/data-sets/snap/db=godaddy,table=crm_portfoliotype
open,read,/data-sets/snap/db=godaddy,table=crm_portfoliotype_audit
open,read,/data-sets/snap/db=godaddy,table=crm_portfoliotype_mtm_manageruser_audit
open,read,/data-sets/snap/db=godaddy,table=crm_productbillingnamespace
open,read,/data-sets/snap/db=godaddy,table=crm_receipt_move_audit
open,read,/data-sets/snap/db=godaddy,table=crm_shoppersourcetypelookup
open,read,/data-sets/snap/db=godaddy,table=crm_socialmediainfluencer
open,read,/data-sets/snap/db=godaddy,table=dba_emailtemplate
open,read,/data-sets/snap/db=godaddy,table=dba_emailtemplate_mtm_source_code
open,read,/data-sets/snap/db=godaddy,table=dba_emailtemplatehistory
open,read,/data-sets/snap/db=godaddy,table=dba_emailtemplatelookup
open,read,/data-sets/snap/db=godaddy,table=dba_parkedtemplate
open,read,/data-sets/snap/db=godaddy,table=dba_product_types
open,read,/data-sets/snap/db=godaddy,table=dbp_authletteremailhistory
open,read,/data-sets/snap/db=godaddy,table=dbp_authletterrequest
open,read,/data-sets/snap/db=godaddy,table=dbp_carrier
open,read,/data-sets/snap/db=godaddy,table=dbp_domaincontactinfo
open,read,/data-sets/snap/db=godaddy,table=dbp_domaincontactinfoaudit
open,read,/data-sets/snap/db=godaddy,table=dbp_incident
open,read,/data-sets/snap/db=godaddy,table=dbp_message
open,read,/data-sets/snap/db=godaddy,table=dbp_packagedetail
open,read,/data-sets/snap/db=godaddy,table=dbp_packagetype
open,read,/data-sets/snap/db=godaddy,table=dbp_userpackagestatus
open,read,/data-sets/snap/db=godaddy,table=dns_servers_nameservers
open,read,/data-sets/snap/db=godaddy,table=email_group
open,read,/data-sets/snap/db=godaddy,table=email_groupconstant
open,read,/data-sets/snap/db=godaddy,table=email_groupdetail
open,read,/data-sets/snap/db=godaddy,table=email_mcp
open,read,/data-sets/snap/db=godaddy,table=fraudproducttypesfilterforprocessing
open,read,/data-sets/snap/db=godaddy,table=gdshop_abandonedcartemaillog
open,read,/data-sets/snap/db=godaddy,table=gdshop_abandonedcartemailresult
open,read,/data-sets/snap/db=godaddy,table=gdshop_account_status_id
open,read,/data-sets/snap/db=godaddy,table=gdshop_adword
open,read,/data-sets/snap/db=godaddy,table=gdshop_adwordcoupon
open,read,/data-sets/snap/db=godaddy,table=gdshop_adwordcouponamount
open,read,/data-sets/snap/db=godaddy,table=gdshop_adwordcouponamount_mtm_gdshop_product_resellertype
open,read,/data-sets/snap/db=godaddy,table=gdshop_adwordcouponbatch
open,read,/data-sets/snap/db=godaddy,table=gdshop_bizsparksubmission
open,read,/data-sets/snap/db=godaddy,table=gdshop_blockedcountry
open,read,/data-sets/snap/db=godaddy,table=gdshop_blockedcountryregion
open,read,/data-sets/snap/db=godaddy,table=gdshop_bundle_billing
open,read,/data-sets/snap/db=godaddy,table=gdshop_buyerprofile
open,read,/data-sets/snap/db=godaddy,table=gdshop_commissionjunction
open,read,/data-sets/snap/db=godaddy,table=gdshop_common_purchase_log
open,read,/data-sets/snap/db=godaddy,table=gdshop_common_purchase_log_mtm_resource
open,read,/data-sets/snap/db=godaddy,table=gdshop_crosssellconfiguration
open,read,/data-sets/snap/db=godaddy,table=gdshop_currencytype
open,read,/data-sets/snap/db=godaddy,table=gdshop_currencytypeconversionrate
open,read,/data-sets/snap/db=godaddy,table=gdshop_deferrmentconfigurationtype
open,read,/data-sets/snap/db=godaddy,table=gdshop_dependent_resource
open,read,/data-sets/snap/db=godaddy,table=gdshop_dept
open,read,/data-sets/snap/db=godaddy,table=gdshop_dept_prod_acct_gr
open,read,/data-sets/snap/db=godaddy,table=gdshop_dept_prod_acct_gr_name
open,read,/data-sets/snap/db=godaddy,table=gdshop_dns_billing
open,read,/data-sets/snap/db=godaddy,table=gdshop_domain_registration
open,read,/data-sets/snap/db=godaddy,table=gdshop_domain_registration_offset
open,read,/data-sets/snap/db=godaddy,table=gdshop_domain_registration_premiumattributes
open,read,/data-sets/snap/db=godaddy,table=gdshop_domainregistry
open,read,/data-sets/snap/db=godaddy,table=gdshop_email
open,read,/data-sets/snap/db=godaddy,table=gdshop_email_list
open,read,/data-sets/snap/db=godaddy,table=gdshop_email_servers
open,read,/data-sets/snap/db=godaddy,table=gdshop_employeediscountshopper
open,read,/data-sets/snap/db=godaddy,table=gdshop_fraudulent_email
open,read,/data-sets/snap/db=godaddy,table=gdshop_free_product_package
open,read,/data-sets/snap/db=godaddy,table=gdshop_free_product_package_detail
open,read,/data-sets/snap/db=godaddy,table=gdshop_free_product_package_group
open,read,/data-sets/snap/db=godaddy,table=gdshop_free_product_package_mtm_privatelabel
open,read,/data-sets/snap/db=godaddy,table=gdshop_free_product_package_mtm_resellertype
open,read,/data-sets/snap/db=godaddy,table=gdshop_freedownloads
open,read,/data-sets/snap/db=godaddy,table=gdshop_gateway
open,read,/data-sets/snap/db=godaddy,table=gdshop_googleadwordcoupon
open,read,/data-sets/snap/db=godaddy,table=gdshop_googleadwordcouponamount
open,read,/data-sets/snap/db=godaddy,table=gdshop_googleadwordpromotion
open,read,/data-sets/snap/db=godaddy,table=gdshop_hosting_servers
open,read,/data-sets/snap/db=godaddy,table=gdshop_interestlist_mtm_gdshop_shopper
open,read,/data-sets/snap/db=godaddy,table=gdshop_invoiceactivitystatushistory
open,read,/data-sets/snap/db=godaddy,table=gdshop_item_tracking
open,read,/data-sets/snap/db=godaddy,table=gdshop_item_trackinggroup
open,read,/data-sets/snap/db=godaddy,table=gdshop_maintenance_notice
open,read,/data-sets/snap/db=godaddy,table=gdshop_marketplacecommissiontype
open,read,/data-sets/snap/db=godaddy,table=gdshop_mask_billing
open,read,/data-sets/snap/db=godaddy,table=gdshop_membership_billing
open,read,/data-sets/snap/db=godaddy,table=gdshop_merged_shoppers
open,read,/data-sets/snap/db=godaddy,table=gdshop_mktg_contact
open,read,/data-sets/snap/db=godaddy,table=gdshop_mktg_publication
open,read,/data-sets/snap/db=godaddy,table=gdshop_mktg_publication_emailoptin
open,read,/data-sets/snap/db=godaddy,table=gdshop_mktg_publicationtype
open,read,/data-sets/snap/db=godaddy,table=gdshop_mktgmobilecarrier
open,read,/data-sets/snap/db=godaddy,table=gdshop_mktgmobilecontactinfo
open,read,/data-sets/snap/db=godaddy,table=gdshop_mktgmobileoptin
open,read,/data-sets/snap/db=godaddy,table=gdshop_msmq_status
open,read,/data-sets/snap/db=godaddy,table=gdshop_orderpaymenttype
open,read,/data-sets/snap/db=godaddy,table=gdshop_orionattribute
open,read,/data-sets/snap/db=godaddy,table=gdshop_orionattributegroup
open,read,/data-sets/snap/db=godaddy,table=gdshop_orionattributeproduct
open,read,/data-sets/snap/db=godaddy,table=gdshop_park_billing
open,read,/data-sets/snap/db=godaddy,table=gdshop_paypal_notification
open,read,/data-sets/snap/db=godaddy,table=gdshop_pixelconfig
open,read,/data-sets/snap/db=godaddy,table=gdshop_prepaid_service_history
open,read,/data-sets/snap/db=godaddy,table=gdshop_prepaid_service_summary
open,read,/data-sets/snap/db=godaddy,table=gdshop_prepaid_service_type
open,read,/data-sets/snap/db=godaddy,table=gdshop_privatelabel_billing
open,read,/data-sets/snap/db=godaddy,table=gdshop_product
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_attributes_domain
open,read,/data-sets/snap/db=godaddy,table=gdshop_product_attributes_hosting
