ac_nmdwh,dim_domain_mkt_hist
productmetricscoring,score_metricinstance
productmetricscoring,score_publishedmetric
productmetricscoring,score_publishedscore
productmetricscoring,score_publishedscoremetricrule
productmetricscoring,score_publishedscorerelation
productmetricscoring,score_publishedscorescorerule
productmetricscoring,score_scoreinstance
productmetricscoring,score_shopperresource
productmetricscoring,score_shopperresourcebillinginstancemap
productmetricscoring,score_statuscode
redpoint_interaction,op_filedetails
redpoint_interaction,op_files
redpoint_interaction,op_publishhistory
redpointcampaign,oc_billingtransaction
redpointcampaign,rp_cartcontent
redpointcampaign,rp_cartcontentexpanded
redpointoutboundfeeds,cs_distributionlink
redpointoutboundfeeds,cs_mailinglistcustomer
reportparkingapp,clicks
reportparkingapp,domain_stats_rollup_by_date
reportparkingapp,domains
reportparkingapp,visitors
securepay,securepay_engine_accounts
securepay,securepay_engine_accounts_payment_methods
securepay,securepay_engine_application_payment_methods
securepay,securepay_engine_applications
securepay,securepay_engine_payment_methods
securepay,securepay_engine_payment_options
securepay,securepay_engine_transactions
shopper_event,resources
theresaleplace,appayment
theresaleplace,appaymentdetail
theresaleplace,auctionsales
theresaleplace,dam_auction
theresaleplace,dam_auctionpayout
theresaleplace,gapbatch
theresaleplace,gapbatchdetail
theresaleplace,namematchinventorysummary
theresaleplace,payouttracking
theresaleplace,payouttrackingsent
theresaleplace,premiumdomainsales
theresaleplace,premiumpartnersales
theresaleplace,saletype
theresaleplace,trp_auctiontypes
theresaleplace,trp_domainextensions
theresaleplace,trp_fulfillmentdata
theresaleplace,trp_itembids
theresaleplace,trp_itemdomaintransfer
theresaleplace,trp_itemwinningbids
theresaleplace,trp_memberitemsbackorder
theresaleplace,trp_memberitemswatchs
theresaleplace,trp_memberitemswatchtypes
theresaleplace,trp_members
theresaleplace,trp_producttypes
theresaleplace,trp_saletype
theresaleplace,trp_savedsearches
theresaleplace,trp_statuscodes
tro_esales,gdshop_campaignblazer_billing
tro_ssl,gdshop_ssl_billing
tro_ssl,ssl_action
tro_ssl,ssl_event
tro_trafficblazer,gdshop_trafficblazer_addon_billing
tro_trafficblazer,gdshop_trafficblazer_billing
vertigo,container
vertigo,ipv4
vertigo,vac
websitetonight,wsb_orionversion
websitetonight,wsco_eolstatustracker
websitetonight,wsco_project
websitetonight,wsco_publish
wopr,account
wopr,account_migration
wopr,addon_type
wopr,addons
wopr,country
wopr,country_state
wopr,domain
wopr,email_history
wopr,email_type
wopr,external_migration_source
wopr,external_migration_source_communication
wopr,external_migration_source_cutover_schedule
wopr,external_migration_source_state
wopr,hex_o365_pfid_mapping
wopr,hex_plan_conversion_status
wopr,invoice_reconciliation
wopr,mailbox
wopr,mailbox_alias
wopr,mailbox_history
wopr,mailbox_migration
wopr,mailbox_migration_group
wopr,mailbox_migration_organization
wopr,mailbox_migration_request
wopr,mailbox_migration_stats
wopr,mailbox_source
wopr,migration_project
wopr,migration_stats_context
wopr,organization
wopr,shopper
wopr,shopper_exception
wopr,shopper_merge_history
wopr,shopper_migration
wopr,skoa_activation_request
wopr,status
wopr,subdomain
wopr,subdomain_old
wopr,subscription
wopr,subscription_audit
wopr,subscription_seats_audit
wopr,subscription_state_cd
wopr,transition_subscription_mapping
xco,shortener_mapentry
zones_mydns,rr
zones_mydns,rr_v1
zones_mydns,soa
zones_mydns,zone_info
